date,symbol,equity,cash,positions
2022-10-21,GOOGL,1408981.12,1403255.49,1
2022-10-24,GOOGL,1411203.42,1403255.49,1
2022-10-25,GOOGL,1567081.06,1567081.06,0
2022-10-26,GOOGL,1567081.06,1567081.06,0
2022-10-27,GOOGL,1567081.06,1567081.06,0
2022-10-28,GOOGL,1567081.06,1567081.06,0
2022-10-31,GOOGL,1567081.06,1567081.06,0
2022-11-01,GOOGL,1567081.06,1567081.06,0
2022-11-02,GOOGL,1567081.06,1567081.06,0
2022-11-03,GOOGL,1567081.06,1567081.06,0
2022-11-04,GOOGL,1567081.06,1567081.06,0
2022-11-07,GOOGL,1567081.06,1567081.06,0
2022-11-08,GOOGL,1567081.06,1567081.06,0
2022-11-09,GOOGL,1567081.06,1567081.06,0
2022-11-10,GOOGL,1567081.06,1567081.06,0
2022-11-11,GOOGL,1567081.06,1567081.06,0
2022-11-14,GOOGL,1567081.06,1567081.06,0
2022-11-15,GOOGL,1567081.06,1567081.06,0
2022-11-16,GOOGL,1567081.06,1567081.06,0
2022-11-17,GOOGL,1567081.06,1567081.06,0
2022-11-18,GOOGL,1567081.06,1567081.06,0
2022-11-21,GOOGL,1567081.06,1567081.06,0
2022-11-22,GOOGL,1567081.06,1567081.06,0
2022-11-23,GOOGL,1567081.06,1567081.06,0
2022-11-25,GOOGL,1725150.5,1723637.99,1
2022-11-28,GOOGL,1727393.63,1723637.99,1
2022-11-29,GOOGL,1728761.77,1723637.99,1
2022-11-30,GOOGL,1719534.83,1723637.99,1
2022-12-01,GOOGL,1891160.88,1891246.82,1
2022-12-02,GOOGL,1892096.95,1891246.82,1
2022-12-05,GOOGL,1893730.79,1891246.82,1
2022-12-06,GOOGL,1897985.62,1891246.82,1
2022-12-07,GOOGL,1901457.54,1891246.82,1
2022-12-08,GOOGL,1901376.75,1901376.75,0
2022-12-09,GOOGL,1901376.75,1901376.75,0
2022-12-12,GOOGL,1901376.75,1901376.75,0
2022-12-13,GOOGL,1901376.75,1901376.75,0
2022-12-14,GOOGL,1901376.75,1901376.75,0
2022-12-15,GOOGL,1901376.75,1901376.75,0
2022-12-16,GOOGL,1901376.75,1901376.75,0
2022-12-19,GOOGL,1901376.75,1901376.75,0
2022-12-20,GOOGL,1901376.75,1901376.75,0
2022-12-21,GOOGL,1712293.51,1711192.74,1
2022-12-22,GOOGL,1708407.17,1711192.74,1
2022-12-23,GOOGL,1711546.14,1711192.74,1
2022-12-27,GOOGL,1707617.09,1711192.74,1
2022-12-28,GOOGL,1704691.64,1711192.74,1
2022-12-29,GOOGL,1894783.8,1894783.8,0
2022-12-30,GOOGL,1894783.8,1894783.8,0
2023-01-03,GOOGL,1894783.8,1894783.8,0
2023-01-04,GOOGL,1894783.8,1894783.8,0
2023-01-05,GOOGL,1894783.8,1894783.8,0
2023-01-06,GOOGL,1894783.8,1894783.8,0
2023-01-09,GOOGL,1894783.8,1894783.8,0
2023-01-10,GOOGL,1894783.8,1894783.8,0
2023-01-11,GOOGL,1894783.8,1894783.8,0
2023-01-12,GOOGL,1894783.8,1894783.8,0
2023-01-13,GOOGL,1894783.8,1894783.8,0
2023-01-17,GOOGL,1894783.8,1894783.8,0
2023-01-18,GOOGL,1894783.8,1894783.8,0
2023-01-19,GOOGL,1894783.8,1894783.8,0
2023-01-20,GOOGL,2073940.28,2084154.79,1
2023-01-23,GOOGL,2277251.49,2281099.62,1
2023-01-24,GOOGL,2281672.88,2281099.62,1
2023-01-25,GOOGL,2286919.36,2281099.62,1
2023-01-26,GOOGL,2282053.68,2281099.62,1
2023-01-27,GOOGL,2278139.97,2281099.62,1
2023-01-30,GOOGL,2283280.7,2281099.62,1
2023-01-31,GOOGL,2279261.23,2281099.62,1
2023-02-01,GOOGL,2275897.55,2281099.62,1
2023-02-02,GOOGL,2275791.32,2275791.32,0
2023-02-03,GOOGL,2509312.19,2503175.75,1
2023-02-06,GOOGL,2513281.89,2503175.75,1
2023-02-07,GOOGL,2503273.16,2503175.75,1
2023-02-08,GOOGL,2520735.63,2503175.75,1
2023-02-09,GOOGL,2520630.72,2520630.72,0
2023-02-10,GOOGL,2520630.72,2520630.72,0
2023-02-13,GOOGL,2520630.72,2520630.72,0
2023-02-14,GOOGL,2520630.72,2520630.72,0
2023-02-15,GOOGL,2520630.72,2520630.72,0
2023-02-16,GOOGL,2520630.72,2520630.72,0
2023-02-17,GOOGL,2520630.72,2520630.72,0
2023-02-21,GOOGL,2520630.72,2520630.72,0
2023-02-22,GOOGL,2520630.72,2520630.72,0
2023-02-23,GOOGL,2520630.72,2520630.72,0
2023-02-24,GOOGL,2263452.79,2268459.41,1
2023-02-27,GOOGL,2265504.84,2268459.41,1
2023-02-28,GOOGL,2266031.74,2268459.41,1
2023-03-01,GOOGL,2266863.67,2268459.41,1
2023-03-02,GOOGL,2271411.51,2268459.41,1
2023-03-03,GOOGL,2275987.11,2268459.41,1
2023-03-06,GOOGL,2280091.22,2268459.41,1
2023-03-07,GOOGL,2276569.47,2268459.41,1
2023-03-08,GOOGL,2277650.95,2268459.41,1
2023-03-09,GOOGL,2272298.91,2268459.41,1
2023-03-10,GOOGL,2267612.4,2268459.41,1
2023-03-13,GOOGL,2268943.5,2268459.41,1
2023-03-14,GOOGL,2276874.51,2268459.41,1
2023-03-15,GOOGL,2282808.89,2268459.41,1
2023-03-16,GOOGL,2534846.93,2534846.93,0
2023-03-17,GOOGL,2784730.05,2788140.74,1
2023-03-20,GOOGL,2785740.47,2788140.74,1
2023-03-21,GOOGL,2776393.88,2788140.74,1
2023-03-22,GOOGL,3057611.62,3053650.45,1
2023-03-23,GOOGL,3051712.94,3053650.45,1
2023-03-24,GOOGL,3052136.19,3053650.45,1
2023-03-27,GOOGL,3060018.7,3053650.45,1
2023-03-28,GOOGL,3063801.26,3053650.45,1
