date,symbol,equity,cash,positions
2022-01-28,AAPL,91773.36,91072.42,1
2022-01-31,AAPL,101890.87,101890.87,0
2022-02-01,AAPL,101890.87,101890.87,0
2022-02-02,AAPL,101890.87,101890.87,0
2022-02-03,AAPL,101890.87,101890.87,0
2022-02-04,AAPL,101890.87,101890.87,0
2022-02-07,AAPL,101890.87,101890.87,0
2022-02-08,AAPL,101890.87,101890.87,0
2022-02-09,AAPL,101890.87,101890.87,0
2022-02-10,AAPL,101890.87,101890.87,0
2022-02-11,AAPL,101890.87,101890.87,0
2022-02-14,AAPL,101890.87,101890.87,0
2022-02-15,AAPL,101890.87,101890.87,0
2022-02-16,AAPL,101890.87,101890.87,0
2022-02-17,AAPL,101890.87,101890.87,0
2022-02-18,AAPL,101890.87,101890.87,0
2022-02-22,AAPL,101890.87,101890.87,0
2022-02-23,AAPL,101890.87,101890.87,0
2022-02-24,AAPL,91865.73,91700.94,1
2022-02-25,AAPL,91999.99,91700.94,1
2022-02-28,AAPL,92017.16,91700.94,1
2022-03-01,AAPL,91895.0,91700.94,1
2022-03-02,AAPL,92108.79,91700.94,1
2022-03-03,AAPL,92087.79,91700.94,1
2022-03-04,AAPL,91893.09,91700.94,1
2022-03-07,AAPL,91646.86,91700.94,1
2022-03-08,AAPL,91528.51,91700.94,1
2022-03-09,AAPL,91879.1,91700.94,1
2022-03-10,AAPL,91597.23,91700.94,1
2022-03-11,AAPL,91356.08,91700.94,1
2022-03-14,AAPL,101541.08,101541.08,0
2022-03-15,AAPL,101541.08,101541.08,0
2022-03-16,AAPL,101541.08,101541.08,0
2022-03-17,AAPL,101541.08,101541.08,0
2022-03-18,AAPL,101541.08,101541.08,0
2022-03-21,AAPL,101541.08,101541.08,0
2022-03-22,AAPL,101541.08,101541.08,0
2022-03-23,AAPL,101541.08,101541.08,0
2022-03-24,AAPL,101541.08,101541.08,0
2022-03-25,AAPL,101541.08,101541.08,0
2022-03-28,AAPL,101541.08,101541.08,0
2022-03-29,AAPL,101541.08,101541.08,0
