date,symbol,equity,cash,positions
2024-01-24,AMZN,99799.71,99799.71,0
2024-01-25,AMZN,99799.71,99799.71,0
2024-01-26,AMZN,99799.71,99799.71,0
2024-01-29,AMZN,99799.71,99799.71,0
2024-01-30,AMZN,99799.71,99799.71,0
2024-01-31,AMZN,99799.71,99799.71,0
2024-02-01,AMZN,99799.71,99799.71,0
2024-02-02,AMZN,99799.71,99799.71,0
2024-02-05,AMZN,99799.71,99799.71,0
2024-02-06,AMZN,99799.71,99799.71,0
2024-02-07,AMZN,99799.71,99799.71,0
2024-02-08,AMZN,99799.71,99799.71,0
2024-02-09,AMZN,99799.71,99799.71,0
2024-02-12,AMZN,99799.71,99799.71,0
2024-02-13,AMZN,99799.71,99799.71,0
2024-02-14,AMZN,99799.71,99799.71,0
2024-02-15,AMZN,99799.71,99799.71,0
2024-02-16,AMZN,99799.71,99799.71,0
2024-02-20,AMZN,99799.71,99799.71,0
2024-02-21,AMZN,99799.71,99799.71,0
2024-02-22,AMZN,99799.71,99799.71,0
2024-02-23,AMZN,99799.71,99799.71,0
2024-02-26,AMZN,99799.71,99799.71,0
2024-02-27,AMZN,99799.71,99799.71,0
2024-02-28,AMZN,99799.71,99799.71,0
2024-02-29,AMZN,99799.71,99799.71,0
2024-03-01,AMZN,99799.71,99799.71,0
2024-03-04,AMZN,99799.71,99799.71,0
2024-03-05,AMZN,99799.71,99799.71,0
2024-03-06,AMZN,99799.71,99799.71,0
2024-03-07,AMZN,99799.71,99799.71,0
2024-03-08,AMZN,99799.71,99799.71,0
2024-03-11,AMZN,99799.71,99799.71,0
2024-03-12,AMZN,99799.71,99799.71,0
2024-03-13,AMZN,99799.71,99799.71,0
2024-03-14,AMZN,99799.71,99799.71,0
2024-03-15,AMZN,99799.71,99799.71,0
2024-03-18,AMZN,99799.71,99799.71,0
2024-03-19,AMZN,99799.71,99799.71,0
2024-03-20,AMZN,99799.71,99799.71,0
2024-03-21,AMZN,99799.71,99799.71,0
2024-03-22,AMZN,99799.71,99799.71,0
2024-03-25,AMZN,99799.71,99799.71,0
2024-03-26,AMZN,99799.71,99799.71,0
2024-03-27,AMZN,99799.71,99799.71,0
2024-03-28,AMZN,99799.71,99799.71,0
2024-04-01,AMZN,99799.71,99799.71,0
2024-04-02,AMZN,99799.71,99799.71,0
2024-04-03,AMZN,99799.71,99799.71,0
2024-04-04,AMZN,99799.71,99799.71,0
2024-04-05,AMZN,99799.71,99799.71,0
2024-04-08,AMZN,99799.71,99799.71,0
2024-04-09,AMZN,99799.71,99799.71,0
2024-04-10,AMZN,99799.71,99799.71,0
2024-04-11,AMZN,99799.71,99799.71,0
2024-04-12,AMZN,99799.71,99799.71,0
2024-04-15,AMZN,99799.71,99799.71,0
2024-04-16,AMZN,99799.71,99799.71,0
2024-04-17,AMZN,99799.71,99799.71,0
2024-04-18,AMZN,99799.71,99799.71,0
2024-04-19,AMZN,99799.71,99799.71,0
2024-04-22,AMZN,99799.71,99799.71,0
2024-04-23,AMZN,99799.71,99799.71,0
2024-04-24,AMZN,99799.71,99799.71,0
2024-04-25,AMZN,99799.71,99799.71,0
2024-04-26,AMZN,99799.71,99799.71,0
2024-04-29,AMZN,99799.71,99799.71,0
2024-04-30,AMZN,99799.71,99799.71,0
2024-05-01,AMZN,99799.71,99799.71,0
2024-05-02,AMZN,99799.71,99799.71,0
2024-05-03,AMZN,99799.71,99799.71,0
2024-05-06,AMZN,99799.71,99799.71,0
2024-05-07,AMZN,99799.71,99799.71,0
2024-05-08,AMZN,99799.71,99799.71,0
2024-05-09,AMZN,99799.71,99799.71,0
2024-05-10,AMZN,99799.71,99799.71,0
2024-05-13,AMZN,99799.71,99799.71,0
2024-05-14,AMZN,99799.71,99799.71,0
2024-05-15,AMZN,99799.71,99799.71,0
2024-05-16,AMZN,99799.71,99799.71,0
2024-05-17,AMZN,99799.71,99799.71,0
2024-05-20,AMZN,99799.71,99799.71,0
2024-05-21,AMZN,99799.71,99799.71,0
2024-05-22,AMZN,99799.71,99799.71,0
2024-05-23,AMZN,99799.71,99799.71,0
